country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SVK,ssp126,gfdl-esm4,0.0024943168873636096,0.0014387619649918334,-0.0005726775078198733,-0.003871465746306068,-0.0016897386351851578,-0.00013041455594937522,0.0021650404918409157,0.00015738092316186245,0.0013602318891519803,0.0007311531603494113,-0.0036940085853162884,0.0010949330958763838,0.0008023892912527145,-0.00030823713178048886,0.0012087446602845324,0.0009976201309627988,0.002263799553703312
SVN,ssp126,gfdl-esm4,0.00036695779690498835,5.892601240767994e-05,4.859986466885048e-05,-0.00013596386175437645,0.00030012613548365615,0.00014111084761952886,0.00013110175922594083,6.795964222291721e-05,0.00022527099506831647,0.00015841268586583467,9.319894447545082e-05,0.00022218363743938034,4.566717866040363e-05,9.970451142835391e-05,0.00014728313079022862,0.00012149078545338864,0.0001630589244343828
THA,ssp126,gfdl-esm4,-0.0002897537453412064,-0.00013607303422331755,-0.00023860023288206132,-6.207202487602612e-05,-0.00013837818469327829,-0.00022190619208971608,-9.479312715196184e-05,-0.00012675170362079076,-9.484466753267427e-05,-7.641466430725947e-05,-6.826634989960595e-05,-8.700472771993062e-05,-9.19041033364672e-05,-5.226234202832327e-05,-8.26284854885564e-05,-0.00010400192498966166,-8.273875802543952e-05
TUR,ssp126,gfdl-esm4,2.080022030344704e-05,-3.460832359453405e-05,-7.479748887101653e-05,-4.407486469499095e-05,-9.473100823278424e-05,-5.7999562201655935e-05,-1.9455389929633296e-05,-7.963330784279551e-05,-3.062959879412036e-05,-0.00011351619774029038,-5.383799664945065e-05,-9.133322415901978e-05,-5.1938345019517686e-05,-4.7510072193544936e-05,-2.4917831474117255e-05,-3.107791107439751e-05,-2.05385251874495e-05
UKR,ssp126,gfdl-esm4,-0.14234017746155322,-0.02306103304610628,-0.0563456758405251,0.015660341152985764,-0.02040097357420945,-0.030733976293244796,0.00436635412565632,-0.0053530226955585845,-0.026859167689050653,0.0088958177332919,-0.02291180813508501,-0.010863352058249003,-0.00023184849478602836,-0.02934117434528151,8.10947083040613e-05,0.0076636259111232865,0.013911487822797748
URY,ssp126,gfdl-esm4,-0.06969841214457016,-0.014576468439948318,-0.030944985853906558,-0.026328123323347663,-0.03394832541706039,-0.02472355838296769,0.0008616886855260962,0.0049144084325656295,-0.004029028128516916,-0.0064059099874734324,0.005611195355867034,-0.015981433238352428,0.004562145341675559,-0.011045047702688222,-0.0007233063296511564,-0.0012399566373904995,-0.0025014754330616833
USA,ssp126,gfdl-esm4,0.0011390822560204275,-0.06440138362376902,-0.0066522679865756405,3.913519504909897e-06,-0.015754418663457913,0.0009405668718415949,-0.02797171058494708,-0.005902504980981771,-0.005692948047041798,-0.008089313549009648,-0.01019304212087908,-0.010493527523254997,-0.018835135055716535,-0.020704969785335647,-0.015303520119639369,-0.010226739859277094,-0.008540876620738885
ZAF,ssp126,gfdl-esm4,-0.010338823798623912,-0.0038174344107277398,-0.004494191004387235,-0.009726920787532253,-0.003986297295156547,-0.0010542285570218461,-0.002996796929086737,-0.0024188036948268716,-0.0028483163501497617,-0.0012223440801518801,-0.005212561922137267,-0.0011937657512127427,-0.003079539905227259,-0.0013181871715621223,-0.001991849876267331,-0.0014374361769605444,-0.002528311774698068
ZMB,ssp126,gfdl-esm4,-0.015534488428751431,-0.03639796256511203,-0.013307973381667811,-0.0017168485664496615,-0.0012633689256458735,-0.0037242607839407266,-0.005622191146749269,-0.003294721120749918,-0.0017444527831917904,-0.0006366064896436544,-0.000960371262770062,-0.0005160482112299417,-0.0009285356988948959,-5.3898158689479605e-05,-0.0008857300711183975,-0.00061416009189581,-0.00016457671578337877
ZWE,ssp126,gfdl-esm4,-0.0164802216144795,-0.043184263232730474,-0.022642649189472046,-0.00839938652671805,-0.004061397970205742,-0.006595673518013865,-0.008896311069499098,-0.004673983483037875,-0.0045293268841995775,-0.00020384096144731114,-0.004340021406333278,-0.001056584716492022,-0.002418388074135347,-0.0010375272907712366,-0.0017591923434709627,-0.001976022015482032,-0.0006128954888171941
